Step,AgentID,ID,Type,Zone,CurrentZone,SES,ThreatScore,CopingScore,Action,Influenced,EarlyEvacuated,SocialNetwork,Longitude,Latitude
42,84,84,agent,Heugem,Heugem,high,4.75,4.0,mitigate,False,False,3,635370.0302015252,6591028.54745813
42,85,85,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,635091.7580073384,6593127.34439092
42,86,86,agent,Randwyck,Randwyck,high,2.0,1.5,do_nothing,False,False,3,635212.2895794436,6591766.005222387
42,87,87,agent,Randwyck,Randwyck,high,1.75,1.0,do_nothing,False,False,3,634925.8940051013,6591990.82624375
42,88,88,agent,Randwyck,Randwyck,medium,3.5,4.5,mitigate,False,False,3,634891.9093681902,6592308.578026973
42,89,89,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,634973.1140855876,6593478.337988407
42,90,90,agent,Heugem,SafeZone,medium,5.0,1.0,evacuate,True,True,3,637226.6726107282,6591863.071182302
42,91,91,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,635194.8167723715,6593859.992025252
42,92,92,agent,Randwyck,Randwyck,high,2.0,1.5,do_nothing,False,False,3,635295.670008131,6592244.288099976
42,93,93,agent,Randwyck,Randwyck,high,1.75,1.0,do_nothing,False,False,3,634981.4841810158,6592193.943152261
42,94,94,agent,Randwyck,Randwyck,medium,3.5,4.5,mitigate,False,False,3,635153.4954255307,6592347.631730488
42,95,95,agent,Heugem,SafeZone,medium,5.0,1.0,evacuate,True,True,3,636874.2963340334,6592099.125052604
42,96,96,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636993.8912196816,6592032.517727926
42,97,97,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,637533.0648604305,6591671.775904561
42,98,98,agent,Heugemerveld,SafeZone,medium,3.0,2.0,evacuate,True,True,4,637445.3849853599,6592467.549892731
42,99,99,agent,Heugemerveld,SafeZone,medium,5.0,3.0,evacuate,True,True,4,637197.2198280152,6592469.279213929
42,100,100,agent,Heugem,Heugem,medium,5.0,5.0,mitigate,False,False,3,635377.4365384894,6591192.796858185
42,101,101,agent,Heugem,SafeZone,medium,3.0,3.0,evacuate,True,True,3,637324.7548223214,6592335.354076652
42,102,102,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637436.8746714985,6592383.889246608
42,103,103,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,636660.8386779211,6592422.98919295
42,104,104,agent,Heugem,SafeZone,medium,4.5,3.0,evacuate,True,True,3,637069.5392921511,6592284.315263693
42,105,105,agent,Heugemerveld,SafeZone,low,4.75,1.5,evacuate,True,True,4,637484.5498610012,6592099.668837389
42,106,106,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636695.2860703734,6592292.261119586
42,107,107,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,637420.7268773386,6591871.549871389
42,108,108,agent,Heugemerveld,SafeZone,medium,3.0,2.0,evacuate,True,True,4,637506.3399188139,6591952.041328431
42,109,109,agent,Heugemerveld,SafeZone,medium,5.0,3.0,evacuate,True,True,4,637339.8392530138,6592429.02867992
42,110,110,agent,Heugem,Heugem,medium,5.0,5.0,mitigate,False,False,3,635286.6288350238,6591062.716698284
42,111,111,agent,Heugem,SafeZone,medium,3.0,3.0,evacuate,True,True,3,636960.9083349165,6591939.175135688
42,112,112,agent,Heugem,SafeZone,medium,4.5,3.0,evacuate,True,True,3,637231.9843352197,6592596.788009196
42,113,113,agent,Heugemerveld,SafeZone,low,4.75,1.5,evacuate,True,True,4,637222.5589552317,6591717.909733728
42,114,114,agent,Heugem,SafeZone,medium,3.5,2.0,evacuate,True,True,3,637120.988424431,6592416.385431679
42,115,115,agent,Heugem,SafeZone,medium,3.75,2.5,evacuate,True,True,3,637490.3195084159,6592541.445801447
43,1,1,agent,Heugem,Heugem,medium,5.0,4.0,mitigate,False,False,3,635176.091350475,6590790.979470995
43,2,2,agent,Heugem,Heugem,medium,5.0,4.0,mitigate,False,False,3,634921.9488031596,6590816.187102462
43,3,3,agent,Heugemerveld,Heugemerveld,low,1.0,5.0,do_nothing,False,False,4,635020.1830438565,6593632.458044243
43,4,4,agent,Randwyck,Randwyck,medium,3.75,3.5,mitigate,False,False,3,635284.4627292048,6592305.760584425
43,5,5,agent,Randwyck,Randwyck,low,2.25,5.0,do_nothing,False,False,2,635613.7544726627,6592276.948082354
43,6,6,agent,Randwyck,SafeZone,medium,2.75,1.5,evacuate,True,True,3,636916.1506640193,6592417.462331428
43,7,7,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635399.8030373805,6593880.492566072
43,8,8,agent,Heugem,Heugem,medium,2.25,3.0,do_nothing,False,False,3,635376.0833777208,6591032.149922391
43,9,9,agent,Heugem,Heugem,medium,4.0,3.5,mitigate,False,False,3,634832.9771294165,6591288.645077685
43,10,10,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635294.6387820662,6593174.803105734
43,11,11,agent,Randwyck,SafeZone,medium,4.0,1.0,evacuate,True,True,3,637305.082962042,6591790.417354947
43,12,12,agent,Heugemerveld,Heugemerveld,low,1.0,5.0,do_nothing,False,False,4,634931.1393292375,6593506.696184552
43,13,13,agent,Randwyck,Randwyck,medium,3.75,3.5,mitigate,False,False,3,635137.3246003398,6592251.941706592
43,14,14,agent,Randwyck,Randwyck,low,2.25,5.0,do_nothing,False,False,2,635540.5203724857,6592017.326164299
43,15,15,agent,Randwyck,SafeZone,medium,2.75,1.5,evacuate,True,True,3,637015.037524122,6592082.240576885
43,16,16,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635490.1502396492,6593494.927619863
43,17,17,agent,Heugem,Heugem,medium,2.25,3.0,do_nothing,False,False,3,634815.4319737672,6591102.454950484
43,18,18,agent,Heugem,Heugem,medium,4.0,3.5,mitigate,False,False,3,635023.593577786,6590757.450993332
43,19,19,agent,Randwyck,SafeZone,medium,4.0,1.0,evacuate,True,True,3,636807.462207427,6592481.891038132
43,20,20,agent,Heugem,Heugem,medium,5.0,3.5,mitigate,False,False,3,635258.3003807783,6591026.875440062
43,21,21,agent,Heugemerveld,SafeZone,low,4.0,1.0,evacuate,True,True,4,636897.3725008077,6592386.281932785
43,22,22,agent,Heugemerveld,SafeZone,high,5.0,2.5,evacuate,True,True,4,636707.6175226661,6592181.275391592
43,23,23,agent,Heugemerveld,SafeZone,low,5.0,2.0,evacuate,True,True,4,637466.8814478142,6591733.656919079
43,24,24,agent,Heugemerveld,SafeZone,medium,4.75,3.0,evacuate,True,True,4,637363.6516088065,6591806.042412754
43,25,25,agent,Heugem,SafeZone,high,2.75,1.0,evacuate,True,True,3,636796.2717101988,6592607.61936637
43,26,26,agent,Heugem,SafeZone,low,5.0,1.0,evacuate,True,True,2,637041.0771341115,6591811.813670372
43,27,27,agent,Heugemerveld,SafeZone,low,4.0,1.0,evacuate,True,True,4,637416.7499630655,6591839.097792147
43,28,28,agent,Heugemerveld,SafeZone,high,5.0,2.5,evacuate,True,True,4,637375.4574742378,6592221.785213368
43,29,29,agent,Heugemerveld,SafeZone,low,5.0,2.0,evacuate,True,True,4,637469.2155918657,6592002.495015018
43,30,30,agent,Heugemerveld,SafeZone,medium,4.75,3.0,evacuate,True,True,4,637542.1067974698,6591961.5745590115
43,31,31,agent,Heugem,SafeZone,high,2.75,1.0,evacuate,True,True,3,637451.99661085,6592128.094881661
43,32,32,agent,Heugem,SafeZone,low,5.0,1.0,evacuate,True,True,2,636941.8308358142,6591804.07965267
43,33,33,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635197.2222343103,6593392.066505013
43,34,34,agent,Randwyck,Randwyck,medium,1.75,4.0,do_nothing,False,False,3,635550.9106802994,6592251.616595881
43,35,35,agent,Heugem,SafeZone,medium,4.25,1.0,evacuate,True,True,3,636834.9872246064,6591793.092796972
43,36,36,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635584.9707373237,6593604.155993382
43,37,37,agent,Randwyck,SafeZone,low,2.5,1.0,evacuate,True,True,2,637065.8201256341,6591695.5174893355
43,38,38,agent,Heugemerveld,SafeZone,medium,4.75,1.5,evacuate,True,True,4,637023.6228662397,6591793.853658177
43,39,39,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635249.1298227785,6593754.203132198
43,40,40,agent,Randwyck,Randwyck,medium,1.75,4.0,do_nothing,False,False,3,635045.778175888,6592500.734719436
43,41,41,agent,Heugem,SafeZone,medium,4.25,1.0,evacuate,True,True,3,637188.3685464594,6591917.163164499
43,42,42,agent,Randwyck,SafeZone,low,2.5,1.0,evacuate,True,True,2,636982.9178475549,6591918.5775604
43,43,43,agent,Heugemerveld,SafeZone,medium,4.75,1.5,evacuate,True,True,4,637509.3449079888,6591849.3311046595
43,44,44,agent,Randwyck,SafeZone,high,2.75,2.0,evacuate,True,True,3,636731.1494287844,6592046.35182481
43,45,45,agent,Randwyck,SafeZone,high,3.25,2.5,evacuate,True,True,3,637309.9688676279,6592108.902665205
43,46,46,agent,Heugem,SafeZone,high,4.25,3.0,evacuate,True,True,3,636711.645485889,6592473.603707
43,47,47,agent,Heugem,Heugem,high,3.75,4.0,mitigate,False,False,3,635090.7337248038,6591545.5692489045
43,48,48,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635264.6294767185,6591896.404579639
43,49,49,agent,Randwyck,SafeZone,high,2.75,2.0,evacuate,True,True,3,637006.1163259365,6591876.950979906
43,50,50,agent,Randwyck,SafeZone,high,3.25,2.5,evacuate,True,True,3,637279.603776249,6591764.656342428
43,51,51,agent,Heugem,SafeZone,high,4.25,3.0,evacuate,True,True,3,637481.8009293255,6592076.2875817865
43,52,52,agent,Heugem,Heugem,high,3.75,4.0,mitigate,False,False,3,635326.4420231463,6591050.215495074
43,53,53,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635032.5313932224,6591771.377346377
43,54,54,agent,Heugemerveld,Heugemerveld,high,4.5,3.5,mitigate,False,False,4,635713.3448597224,6593756.8500563605
43,55,55,agent,Randwyck,Randwyck,medium,3.25,5.0,mitigate,False,False,3,635171.877469783,6591765.34376616
43,56,56,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636925.6608681282,6592650.885974936
43,57,57,agent,Randwyck,SafeZone,medium,3.25,3.0,evacuate,True,True,3,636625.3974548118,6592577.413092977
43,58,58,agent,Randwyck,SafeZone,high,3.25,1.0,evacuate,True,True,3,637065.7089002769,6591830.993510208
43,59,59,agent,Randwyck,SafeZone,high,3.0,3.0,evacuate,True,True,3,637160.9561498557,6591682.190583155
43,60,60,agent,Heugem,SafeZone,medium,3.75,1.0,evacuate,True,True,3,636707.4351490884,6592047.878090138
43,61,61,agent,Heugem,SafeZone,medium,4.25,3.0,evacuate,True,True,3,637127.3662960809,6592119.7123917015
43,62,62,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635274.816095238,6591877.407289405
43,63,63,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,634907.2263085749,6592093.70176958
43,64,64,agent,Randwyck,Randwyck,high,3.0,5.0,do_nothing,False,False,3,634996.4921472904,6591807.569813439
43,65,65,agent,Randwyck,Randwyck,high,2.0,5.0,do_nothing,False,False,3,634963.5496316125,6592048.5201038355
43,66,66,agent,Randwyck,Randwyck,medium,2.5,3.5,do_nothing,False,False,3,635035.832865905,6592405.98568457
43,67,67,agent,Heugemerveld,SafeZone,low,5.0,1.0,evacuate,True,True,4,637314.6274379326,6592312.462903856
43,68,68,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637329.5049857,6592491.563122579
43,69,69,agent,Heugemerveld,Heugemerveld,high,4.5,3.5,mitigate,False,False,4,635113.7931133882,6593160.885908257
43,70,70,agent,Randwyck,Randwyck,medium,3.25,5.0,mitigate,False,False,3,634912.4828816992,6592037.566280862
43,71,71,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637366.7894122638,6591715.983001363
43,72,72,agent,Randwyck,SafeZone,medium,3.25,3.0,evacuate,True,True,3,637277.8480862903,6592123.956619692
43,73,73,agent,Randwyck,SafeZone,high,3.25,1.0,evacuate,True,True,3,637306.1581906821,6592441.86329937
43,74,74,agent,Randwyck,SafeZone,high,3.0,3.0,evacuate,True,True,3,637352.9723500017,6592202.882561774
43,75,75,agent,Heugem,SafeZone,medium,3.75,1.0,evacuate,True,True,3,636680.496426112,6592041.449369786
43,76,76,agent,Heugem,SafeZone,medium,4.25,3.0,evacuate,True,True,3,637523.591975676,6591702.396235787
43,77,77,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635091.9422381691,6591711.205222969
43,78,78,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635156.2612429201,6592363.951764664
43,79,79,agent,Randwyck,Randwyck,high,3.0,5.0,mitigate,False,False,3,635162.7671684077,6592190.568513626
43,80,80,agent,Randwyck,Randwyck,high,2.0,5.0,do_nothing,False,False,3,635088.2508836115,6592346.151087288
43,81,81,agent,Randwyck,Randwyck,medium,2.5,3.5,do_nothing,False,False,3,635291.2876486082,6592191.730921143
43,82,82,agent,Heugemerveld,SafeZone,low,5.0,1.0,evacuate,True,True,4,637499.0268327435,6592097.241493759
43,83,83,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637145.4578059707,6591942.11441742
43,84,84,agent,Heugem,Heugem,high,4.75,4.0,mitigate,False,False,3,635370.0302015252,6591028.54745813
43,85,85,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,635091.7580073384,6593127.34439092
43,86,86,agent,Randwyck,Randwyck,high,2.0,1.5,do_nothing,False,False,3,635212.2895794436,6591766.005222387
43,87,87,agent,Randwyck,Randwyck,high,1.75,1.0,do_nothing,False,False,3,634925.8940051013,6591990.82624375
43,88,88,agent,Randwyck,Randwyck,medium,3.5,4.5,mitigate,False,False,3,634891.9093681902,6592308.578026973
43,89,89,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,634973.1140855876,6593478.337988407
43,90,90,agent,Heugem,SafeZone,medium,5.0,1.0,evacuate,True,True,3,637226.6726107282,6591863.071182302
43,91,91,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,635194.8167723715,6593859.992025252
43,92,92,agent,Randwyck,Randwyck,high,2.0,1.5,do_nothing,False,False,3,635295.670008131,6592244.288099976
43,93,93,agent,Randwyck,Randwyck,high,1.75,1.0,do_nothing,False,False,3,634981.4841810158,6592193.943152261
43,94,94,agent,Randwyck,Randwyck,medium,3.5,4.5,mitigate,False,False,3,635153.4954255307,6592347.631730488
43,95,95,agent,Heugem,SafeZone,medium,5.0,1.0,evacuate,True,True,3,636874.2963340334,6592099.125052604
43,96,96,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636993.8912196816,6592032.517727926
43,97,97,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,637533.0648604305,6591671.775904561
43,98,98,agent,Heugemerveld,SafeZone,medium,3.0,2.0,evacuate,True,True,4,637445.3849853599,6592467.549892731
43,99,99,agent,Heugemerveld,SafeZone,medium,5.0,3.0,evacuate,True,True,4,637197.2198280152,6592469.279213929
43,100,100,agent,Heugem,Heugem,medium,5.0,5.0,mitigate,False,False,3,635377.4365384894,6591192.796858185
43,101,101,agent,Heugem,SafeZone,medium,3.0,3.0,evacuate,True,True,3,637324.7548223214,6592335.354076652
43,102,102,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637436.8746714985,6592383.889246608
43,103,103,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,636660.8386779211,6592422.98919295
43,104,104,agent,Heugem,SafeZone,medium,4.5,3.0,evacuate,True,True,3,637069.5392921511,6592284.315263693
43,105,105,agent,Heugemerveld,SafeZone,low,4.75,1.5,evacuate,True,True,4,637484.5498610012,6592099.668837389
43,106,106,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636695.2860703734,6592292.261119586
43,107,107,agent,Heugemerveld,SafeZone,high,4.25,2.5,evacuate,True,True,4,637420.7268773386,6591871.549871389
43,108,108,agent,Heugemerveld,SafeZone,medium,3.0,2.0,evacuate,True,True,4,637506.3399188139,6591952.041328431
43,109,109,agent,Heugemerveld,SafeZone,medium,5.0,3.0,evacuate,True,True,4,637339.8392530138,6592429.02867992
43,110,110,agent,Heugem,Heugem,medium,5.0,5.0,mitigate,False,False,3,635286.6288350238,6591062.716698284
43,111,111,agent,Heugem,SafeZone,medium,3.0,3.0,evacuate,True,True,3,636960.9083349165,6591939.175135688
43,112,112,agent,Heugem,SafeZone,medium,4.5,3.0,evacuate,True,True,3,637231.9843352197,6592596.788009196
43,113,113,agent,Heugemerveld,SafeZone,low,4.75,1.5,evacuate,True,True,4,637222.5589552317,6591717.909733728
43,114,114,agent,Heugem,SafeZone,medium,3.5,2.0,evacuate,True,True,3,637120.988424431,6592416.385431679
43,115,115,agent,Heugem,SafeZone,medium,3.75,2.5,evacuate,True,True,3,637490.3195084159,6592541.445801447
44,1,1,agent,Heugem,Heugem,medium,5.0,4.0,mitigate,False,False,3,635176.091350475,6590790.979470995
44,2,2,agent,Heugem,Heugem,medium,5.0,4.0,mitigate,False,False,3,634921.9488031596,6590816.187102462
44,3,3,agent,Heugemerveld,Heugemerveld,low,1.0,5.0,do_nothing,False,False,4,635020.1830438565,6593632.458044243
44,4,4,agent,Randwyck,Randwyck,medium,3.75,3.5,mitigate,False,False,3,635284.4627292048,6592305.760584425
44,5,5,agent,Randwyck,Randwyck,low,2.25,5.0,do_nothing,False,False,2,635613.7544726627,6592276.948082354
44,6,6,agent,Randwyck,SafeZone,medium,2.75,1.5,evacuate,True,True,3,636916.1506640193,6592417.462331428
44,7,7,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635399.8030373805,6593880.492566072
44,8,8,agent,Heugem,Heugem,medium,2.25,3.0,do_nothing,False,False,3,635376.0833777208,6591032.149922391
44,9,9,agent,Heugem,Heugem,medium,4.0,3.5,mitigate,False,False,3,634832.9771294165,6591288.645077685
44,10,10,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635294.6387820662,6593174.803105734
44,11,11,agent,Randwyck,SafeZone,medium,4.0,1.0,evacuate,True,True,3,637305.082962042,6591790.417354947
44,12,12,agent,Heugemerveld,Heugemerveld,low,1.0,5.0,do_nothing,False,False,4,634931.1393292375,6593506.696184552
44,13,13,agent,Randwyck,Randwyck,medium,3.75,3.5,mitigate,False,False,3,635137.3246003398,6592251.941706592
44,14,14,agent,Randwyck,Randwyck,low,2.25,5.0,do_nothing,False,False,2,635540.5203724857,6592017.326164299
44,15,15,agent,Randwyck,SafeZone,medium,2.75,1.5,evacuate,True,True,3,637015.037524122,6592082.240576885
44,16,16,agent,Heugemerveld,Heugemerveld,low,5.0,5.0,mitigate,False,False,4,635490.1502396492,6593494.927619863
44,17,17,agent,Heugem,Heugem,medium,2.25,3.0,do_nothing,False,False,3,634815.4319737672,6591102.454950484
44,18,18,agent,Heugem,Heugem,medium,4.0,3.5,mitigate,False,False,3,635023.593577786,6590757.450993332
44,19,19,agent,Randwyck,SafeZone,medium,4.0,1.0,evacuate,True,True,3,636807.462207427,6592481.891038132
44,20,20,agent,Heugem,Heugem,medium,5.0,3.5,mitigate,False,False,3,635258.3003807783,6591026.875440062
44,21,21,agent,Heugemerveld,SafeZone,low,4.0,1.0,evacuate,True,True,4,636897.3725008077,6592386.281932785
44,22,22,agent,Heugemerveld,SafeZone,high,5.0,2.5,evacuate,True,True,4,636707.6175226661,6592181.275391592
44,23,23,agent,Heugemerveld,SafeZone,low,5.0,2.0,evacuate,True,True,4,637466.8814478142,6591733.656919079
44,24,24,agent,Heugemerveld,SafeZone,medium,4.75,3.0,evacuate,True,True,4,637363.6516088065,6591806.042412754
44,25,25,agent,Heugem,SafeZone,high,2.75,1.0,evacuate,True,True,3,636796.2717101988,6592607.61936637
44,26,26,agent,Heugem,SafeZone,low,5.0,1.0,evacuate,True,True,2,637041.0771341115,6591811.813670372
44,27,27,agent,Heugemerveld,SafeZone,low,4.0,1.0,evacuate,True,True,4,637416.7499630655,6591839.097792147
44,28,28,agent,Heugemerveld,SafeZone,high,5.0,2.5,evacuate,True,True,4,637375.4574742378,6592221.785213368
44,29,29,agent,Heugemerveld,SafeZone,low,5.0,2.0,evacuate,True,True,4,637469.2155918657,6592002.495015018
44,30,30,agent,Heugemerveld,SafeZone,medium,4.75,3.0,evacuate,True,True,4,637542.1067974698,6591961.5745590115
44,31,31,agent,Heugem,SafeZone,high,2.75,1.0,evacuate,True,True,3,637451.99661085,6592128.094881661
44,32,32,agent,Heugem,SafeZone,low,5.0,1.0,evacuate,True,True,2,636941.8308358142,6591804.07965267
44,33,33,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635197.2222343103,6593392.066505013
44,34,34,agent,Randwyck,Randwyck,medium,1.75,4.0,do_nothing,False,False,3,635550.9106802994,6592251.616595881
44,35,35,agent,Heugem,SafeZone,medium,4.25,1.0,evacuate,True,True,3,636834.9872246064,6591793.092796972
44,36,36,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635584.9707373237,6593604.155993382
44,37,37,agent,Randwyck,SafeZone,low,2.5,1.0,evacuate,True,True,2,637065.8201256341,6591695.5174893355
44,38,38,agent,Heugemerveld,SafeZone,medium,4.75,1.5,evacuate,True,True,4,637023.6228662397,6591793.853658177
44,39,39,agent,Heugemerveld,Heugemerveld,low,3.5,3.5,mitigate,False,False,4,635249.1298227785,6593754.203132198
44,40,40,agent,Randwyck,Randwyck,medium,1.75,4.0,do_nothing,False,False,3,635045.778175888,6592500.734719436
44,41,41,agent,Heugem,SafeZone,medium,4.25,1.0,evacuate,True,True,3,637188.3685464594,6591917.163164499
44,42,42,agent,Randwyck,SafeZone,low,2.5,1.0,evacuate,True,True,2,636982.9178475549,6591918.5775604
44,43,43,agent,Heugemerveld,SafeZone,medium,4.75,1.5,evacuate,True,True,4,637509.3449079888,6591849.3311046595
44,44,44,agent,Randwyck,SafeZone,high,2.75,2.0,evacuate,True,True,3,636731.1494287844,6592046.35182481
44,45,45,agent,Randwyck,SafeZone,high,3.25,2.5,evacuate,True,True,3,637309.9688676279,6592108.902665205
44,46,46,agent,Heugem,SafeZone,high,4.25,3.0,evacuate,True,True,3,636711.645485889,6592473.603707
44,47,47,agent,Heugem,Heugem,high,3.75,4.0,mitigate,False,False,3,635090.7337248038,6591545.5692489045
44,48,48,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635264.6294767185,6591896.404579639
44,49,49,agent,Randwyck,SafeZone,high,2.75,2.0,evacuate,True,True,3,637006.1163259365,6591876.950979906
44,50,50,agent,Randwyck,SafeZone,high,3.25,2.5,evacuate,True,True,3,637279.603776249,6591764.656342428
44,51,51,agent,Heugem,SafeZone,high,4.25,3.0,evacuate,True,True,3,637481.8009293255,6592076.2875817865
44,52,52,agent,Heugem,Heugem,high,3.75,4.0,mitigate,False,False,3,635326.4420231463,6591050.215495074
44,53,53,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635032.5313932224,6591771.377346377
44,54,54,agent,Heugemerveld,Heugemerveld,high,4.5,3.5,mitigate,False,False,4,635713.3448597224,6593756.8500563605
44,55,55,agent,Randwyck,Randwyck,medium,3.25,5.0,mitigate,False,False,3,635171.877469783,6591765.34376616
44,56,56,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,636925.6608681282,6592650.885974936
44,57,57,agent,Randwyck,SafeZone,medium,3.25,3.0,evacuate,True,True,3,636625.3974548118,6592577.413092977
44,58,58,agent,Randwyck,SafeZone,high,3.25,1.0,evacuate,True,True,3,637065.7089002769,6591830.993510208
44,59,59,agent,Randwyck,SafeZone,high,3.0,3.0,evacuate,True,True,3,637160.9561498557,6591682.190583155
44,60,60,agent,Heugem,SafeZone,medium,3.75,1.0,evacuate,True,True,3,636707.4351490884,6592047.878090138
44,61,61,agent,Heugem,SafeZone,medium,4.25,3.0,evacuate,True,True,3,637127.3662960809,6592119.7123917015
44,62,62,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635274.816095238,6591877.407289405
44,63,63,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,634907.2263085749,6592093.70176958
44,64,64,agent,Randwyck,Randwyck,high,3.0,5.0,do_nothing,False,False,3,634996.4921472904,6591807.569813439
44,65,65,agent,Randwyck,Randwyck,high,2.0,5.0,do_nothing,False,False,3,634963.5496316125,6592048.5201038355
44,66,66,agent,Randwyck,Randwyck,medium,2.5,3.5,do_nothing,False,False,3,635035.832865905,6592405.98568457
44,67,67,agent,Heugemerveld,SafeZone,low,5.0,1.0,evacuate,True,True,4,637314.6274379326,6592312.462903856
44,68,68,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637329.5049857,6592491.563122579
44,69,69,agent,Heugemerveld,Heugemerveld,high,4.5,3.5,mitigate,False,False,4,635113.7931133882,6593160.885908257
44,70,70,agent,Randwyck,Randwyck,medium,3.25,5.0,mitigate,False,False,3,634912.4828816992,6592037.566280862
44,71,71,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637366.7894122638,6591715.983001363
44,72,72,agent,Randwyck,SafeZone,medium,3.25,3.0,evacuate,True,True,3,637277.8480862903,6592123.956619692
44,73,73,agent,Randwyck,SafeZone,high,3.25,1.0,evacuate,True,True,3,637306.1581906821,6592441.86329937
44,74,74,agent,Randwyck,SafeZone,high,3.0,3.0,evacuate,True,True,3,637352.9723500017,6592202.882561774
44,75,75,agent,Heugem,SafeZone,medium,3.75,1.0,evacuate,True,True,3,636680.496426112,6592041.449369786
44,76,76,agent,Heugem,SafeZone,medium,4.25,3.0,evacuate,True,True,3,637523.591975676,6591702.396235787
44,77,77,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635091.9422381691,6591711.205222969
44,78,78,agent,Randwyck,Randwyck,high,2.0,3.0,do_nothing,False,False,3,635156.2612429201,6592363.951764664
44,79,79,agent,Randwyck,Randwyck,high,3.0,5.0,do_nothing,False,False,3,635162.7671684077,6592190.568513626
44,80,80,agent,Randwyck,Randwyck,high,2.0,5.0,do_nothing,False,False,3,635088.2508836115,6592346.151087288
44,81,81,agent,Randwyck,Randwyck,medium,2.5,3.5,do_nothing,False,False,3,635291.2876486082,6592191.730921143
44,82,82,agent,Heugemerveld,SafeZone,low,5.0,1.0,evacuate,True,True,4,637499.0268327435,6592097.241493759
44,83,83,agent,Heugemerveld,SafeZone,medium,5.0,1.0,evacuate,True,True,4,637145.4578059707,6591942.11441742
44,84,84,agent,Heugem,Heugem,high,4.75,4.0,mitigate,False,False,3,635370.0302015252,6591028.54745813
44,85,85,agent,Heugemerveld,Heugemerveld,medium,2.0,1.5,do_nothing,False,False,4,635091.7580073384,6593127.34439092
44,86,86,agent,Randwyck,Randwyck,high,2.0,1.5,do_nothing,False,False,3,635212.2895794436,6591766.005222387
44,87,87,agent,Randwyck,Randwyck,high,1.75,1.0,do_nothing,False,False,3,634925.8940051013,6591990.82624375
44,88,88,agent,Randwyck,Randwyck,medium,3.5,4.5,mitigate,False,False,3,634891.9093681902,6592308.578026973
